,text,label
2267,"karena mcd ini makanan cepat saji dan sudah franchise juga , jadi dari segi kualitas dan harga pasti sama dengan mcd yang lainnya . di mcd ini selalu penuh sama anak-anak yang nongkrong , entah bikin tugas atau sekadar ngobrol karena lokasi nya strategis dan dekat sama kampus-kampus juga . kalau ke sini sore atau malam suka penuh mud nya .",positive
2268,"restoran dengan konsep alam , makanan paling favorit adalah nasi liwet ayam jamur dan tempe mendoan , dijamin ketagihan . bisa pilih mau makan di tempat lesehan atau di meja dengan pemandangan alam .",positive
2269,letak nya ada di tengah jalan braga . strategis . makanan dan minuman nya enak . pas juga di kantong tidak terlalu mahal .,positive
2270,budidaya lele memang bikin untung,positive
2271,"lokasi agak sulit dicapai but setimpal , harga makanan ya sedikit mahal dengan rasa makanan yang average , kalau ke sini mending jangan pas perut kosong karena porsi makanan sedikit dan terkadang hambar : p tapi tempat makan nya cocok untuk yang ingin berlama-lama menikmati suasana yang berbeda dsri perkotaan",positive
2272,"ikan bakar , lumayan kalau siang siang , jalan , lapor makan di reda dipo . bersih , cepat saji , rasa lumayan , harga terjangkau oke .",positive
2273,"setiap main ke jalan merdeka terutama kalau lagi dompet kosong pasti saya makan nya di pujasera merdeka ini , selain harga nya murah dan minuman nya enak enak cocok banget buat dompet akhir bulan hahaha , selain itu rasanya cukup enak ya walaupun tidak seenak di restoran hehe",positive
2274,lumayan banyak menu makanan yang ada di sini . harga nya pun lumayan murah untuk rasa yang enak . cocok untuk tempat kumpul makan bersama keluarga .,positive
2275,"rasa makanan yang sangat memuaskan didukung dengan pelayanan yang baik . pemandangan dari restoran yang sangat indah , pasti kembali lagi",positive
2276,restoran padang sederhana di pastur jalan . dari . junjunan bandung . ayam pop adalah utama nya . dan ayam kari juga enak,positive
2277,"dengan lokasi yang strategis , hotel ini cukup menarik perhatian saya . awal nya memang hanya restoran tapi ternyata sudah menjadi hotel besar . makanan nya enak dengan pilihan desert cake yang beraneka ragam . patut untuk dicoba",positive
2278,"makanan di padma mantaps banget . wok vegetable yang segar , iga kambing bakar pedas , ditambah pizza salmon yang yummy adalah pilihan tepat . suasana hujan bikin tambah semangat makan . pelayanan dan suasana nya oke banget . pokok nya mantaaaps",positive
2279,"makan malam romantis di sini . bisa melihat lampu-lampu kota . jalan menuju ke lokasi cukup ramai , jalan kecil dan menanjak . menu banyak pilihan . harga premium",positive
2280,"ini kedua kali saya ke sini untuk makan malam . di kali pertama , tempat ini terasa sangat menyenangkan dan eksklusif . dengan makanan yang lezat , atmosfir yang kalem , cocok sekali makan malam dengan keluarga di tempat ini . tetapi terakhir kali ke sini , sudah ada tambahan outlet jajanan yang membuat suasana jadi tidak semewah dulu .",positive
2281,saya datang ke sini pas liburan . jadi nya daftar tunggu deh . pantas saja banyak orang makan di sini karena rasa makanan sunda di sini enak banget .. dari sekian menu yang saya pesan . keseluruhan enak . tempat nya nyaman . bersih . asri . betah deh kalau sudah dapat tempat disnob jadi malas pulang . apalagi kalau sudah kekenyangan . hhe .,positive
2282,"makanan di warung steak and shake enak sekali . steak ayam , sapi , ikan , cumi menjadi pilihan utama di sini . harga nya murah dan makanan di warung steak sentiasa memuaskan citarasa saya . chicken cordon blue steak chicken burger menjadi pilihan kegemaran saya . saya pasti akan ke warung steak di bandung pada masa yang akan datang .",positive
2283,"lokasi nya di jalan braga mudah dicari , resto nya cukup bersih , luas . menu bebek bervariasi dan saya mencoba bebek kremes nya , rasanya enak tetapi bebek nya terlalu berlemak . staff nya sangat ramah dan informatif , penyajian cepat . harga nya murah dan yang paling saya suka adalah sambal bawang nya yang pedas dan wangi . bakal balik lagi untuk dicoba yang lain .",positive
2284,"tempat makanan masakan sunda yang paling enak-enak dan memiliki keragaman makanan yang banyak dan minuman-minuman segar yang bervariasi dengan harga yang sangat murah dibanding dengan tempat makan sejenis nya , saya ke tempat ini tidak pernah bosan dikarenakan juga suasana tempat yang nyaman dengan meja dan kursi dari kayu .",positive
2285,"saya di sini makan ayam goreng kremes , dan sayur lodeh . tempat nya sih di rancang khusus untuk makan doang . untuk rasa ayam nya sih lumayan enak , tapi sayur lodeh nya enak banget .",positive
2286,"saya tidak pernah melewatkan tempat ini jika ke braga . meski agak repot untuk mencari parkir , namun sangat layak untuk didatangi . menu favorit : mi kepiting pontianak dan wedang uwuh . asli nya menu ini dari imogiri , bantul . wedang berwarna kemerahan dengan campuran jahe , kayu secang , daun salam dan rempah-rempah , sangat hangat .",positive
2287,pt pos indonesia sangat berdedikasi dan saya bangga dengan nya,positive
2288,salut thumbsup thumbsup thumbsup clappinghands clappinghands clappinghands sama anggota fpi yang pindah dari whatsapp ke callind,positive
2289,"berada di kota bandung dan dekat dengan kampus itb , tempat ini menyajikan makanan cepat saji dari barat dan suasana tempat ini sangat nyaman dan enak dinikmati",positive
2290,"tempat makan yang tidak hanya menyajikan menu makanan saja , tetapi juga menyuguhkan suasana alam yang asri dan tenang , dan romantis . membuat pengunjung nya betah bersama lama di sini terletak di jalan . sersan bajuri , lembang .",positive
2291,"porsi nya sedikit , rasanya lumayan , harga nya rada mahal untuk porsi yang sedikit , ada bakso pakai nasi nya juga loh",positive
2292,"sekarang , sinyal nya masih bagusan kak , paket net nya juga bagus",positive
2293,"rumah makan zaman dahulu namun rasa tetap sama enak nya , ayam dan nasi krecek nya enak sekali , kadang saya sengaja beli untuk bungkus ke rumah",positive
2294,"kopi nya enak dan sangat terjangkau , makanan nya enak , wifi nya kencang . cocok buat mengerjakan tugas , atau ngobrol santai . ada mainan di lantai dua , dan meja buat anak-anak . desain tempat nya bagus :",positive
2295,"waktu liburan tahun baru ke sana nyobain ramen sama makanan penutup nya . lumayan sih rasa ramen nya , harga nya juga murah , lalu mango dessert nya enak pisan tapi dari hotel lumayan jauh , melewati pvj juga jadi rada macet",positive
2296,mohon ulama lurus dan k212 mmbri hujjah partai apa yang harus diwlh agar suara islam tidak pecah-pecah,neutral
2297,setiap bumn dibentuk dengan uu bukan dibentuk dengan uu .,neutral
2298,pdip sebut ridwan kamil menang karena berbaju merah,neutral
2299,"08:30 : kedatangan presiden ri dan rombongan di gate 2 , terminal 3 disambut oleh menteri perhubungan , menteri bumn , gubernur banten , dirjen perkeretaapian kemhub , dirut ap2 , dirut pt kami , dan dirut railink",neutral
2300,risma menjatuhkan pilihan nya pada gus ipul - puti di pilgub jatim 2018 ini .,neutral
2301,hai tolong bantu saya tidak bisa input tidak resi jne dan kenomor resi sudah dipakai .,neutral
2302,"mardani ali sera : kemenangan di sosial media , akan selalu kemenangan di dunia nyata .",neutral
2303,singapura selidiki penjualan prt indonesia di situs daring,neutral
2304,suasana di kantor dpc kab. bogor menjelang pidato awal tahun 2018 oleh,neutral
2305,"hasil quick count pilgub kaltim 2018 , isran - hadi unggul",neutral
2306,nanda mulai bekerja di dhl indonesia bulan depan,neutral
2307,kubu djarot klaim unggul di real count sementara,neutral
2308,"kericuhan yang terjadi pengujung debat kedua pilgub jabar pada 14 mei 2018 yang lalu , menimbulkan silang pendapat dari para kontestan debat .",neutral
2309,"menurut sby , yang dipilih dari pilkada adalah sosok bukan partai politik .",neutral
2310,angka satu dianggap menjadi pembawa hoki di pilkada jawa .,neutral
2311,"temui anies - sandi , sudirman said bahas finalisasi tim gubernur - mantan ketua tim sinkronisasi anies - sandi , sudirman said menyambangi balai kota , untuk membahas finalisasi tim gubernur anies baswedan",neutral
2312,minimal mohon bantuan nya order saya belum diambil berng nya oleh driver gojek tetapi status nya sudah dalam proses pengantaran,neutral
2313,prediksi persija jakarta vs psis semarang 18 september 2018,neutral
2314,kebakaran hutan di sumbing meluas,neutral
2315,saya sudah registrasi tapi tidak dapat sms dari 5111 .,neutral
2316,ketua dpr ingin agresivitas berutang harus dikontrol,neutral
2317,"memasang foto editan rizieq pakai topi santa claus , ade armando dipolisikan",neutral
2318,saya menjadi seorang editor di national geographic indonesia,neutral
2319,"tenggak miras oplosan , dua pelajar di tasikmalaya tewas",neutral
2320,"periksa setya novanto , kpk telusuri keterlibatan pihak lain di korupsi e-ktp",neutral
2321,dia biasanya membeli tisu paseo,neutral
2322,"tweeps , bila kamu selesai transaksi mengirim , pastikan cek kembali alamat di resi sebelum meninggalkan counter jne pondok timur ya",neutral
2323,info refundable atau tidak sudah terdapat di pesan summary dan saat pengisian data penumpang ya .,neutral
2324,merefleksikan penyelenggaraan pelayan publik di kepris,neutral
2325,biar besok jadi anggota dpr,neutral
2326,"tokoh-tokoh penggerak gerakan partai pki indonesia : sby , iwan skeneder , paul dundes woolvowiz , oliver north , calvin haris , agung sasongko , putra mas agung , agung priyambodo , eko pratomo curup jehan , dan si : kopral pki tri sutrisno c.s. .",neutral
2327,gus mus bela dan doakan menteri susi pudjiastuti via,neutral
2328,sudah di revisi om dengan,neutral
2329,"berita indonesia : perdagangan bei ditutup , presiden bangga ihsg tembus 6.355",neutral
2330,"ibu rohmah minimal transaksi transfer ke sesama rek mandiri atau pun ke rek bank lain minimal rp 1 , - . terima kasih nida",neutral
2331,"telah hilang handphone xiaomi redmi note 5 warna gold 64 / 4 di daerah duri selatan , jembatan lima , tambora , jakarta barat .",neutral
2332,montenegro - kroasia masih beda pendapat soal kapal latih jadian,neutral
2333,ridwan kamil sesalkan disebut klaim desain masjid terapung gedebage,neutral
2334,"ajak keluarga , kawan satu kantor , kawan jalan , pacar , kawan pacar , atau bahkan mantan pacar , buat suara award ini .",neutral
2335,"selamat siang , jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali . terima kasih zan",neutral
2336,"usung dedi mulyadii , golkar rayu pdip , demokrat dan ppp",neutral
2337,nyai pesantren di gresik deklarasi dukung gus ipul,neutral
2338,menteri retno dan susi joget diiringi lagu country,neutral
2339,bogor akan dipimpin kembali oleh bima arya .,neutral
2340,tolong dicarikan driver baru triliun - gr12290397000,neutral
2341,pkb pertimbangkan tinggalkan ridwan kamil jika usulan nya tidak diakomodir,neutral
2342,"lima tahun ke depan , not fokus produksi - produktivitas pertanian",neutral
2343,"di sela-sela pertemuan wef on asean , presiden jokowi hadiri peluncuran go - viet",neutral
2344,"semoga selalu setia menemani rakyat indonesia dari sabang - merauke , dari kota sampai pelosok desa .",neutral
2345,"pajak , kak , mau minta nomor efin , sebelumnya sudah aktifasi , tapi lupa password akun djponline ,",neutral
2346,yang terhormat tolong dong respon pesan langsung saya . terima kasih,neutral
2347,"harapan kami anda sebagai pemimpin negeri ini . kekayaan yang kita miliki . akan kembali kepada rakyat , rakyat hidup makmur , nkri harga mati . kita rebut kembali kekayaan negeri ini yang telah jadi bancakan para penghianat dan penjual aset bangsa . bravo bung prabowo . insyaallah",neutral
2348,jokowi mau manathir memproses kasus aisyah secara hukum .,neutral
2349,yuk ikutan,neutral
2350,mewujudkan standar pengelolaan pendidikan berstandar nasional .,neutral
2351,teguran sri mulyani ke anies baswedan soal besar nya biaya perdinas jakarta,neutral
2352,jauhi narkoba adalah salah satu cara yang bisa digunakan untuk meningkatkan kualitas anak bangsa .,neutral
2353,"kalahkan karolin di quick count , kata sutarmidji : sudah kelihatan",neutral
2354,llorente dan alli menangkan spurs atas swansea,neutral
2355,trump perintahkan tarif pajak tambahan pada barang-barang china dilanjutkan,neutral
2356,"dedi - deddy , duet penyabar bakal bikin jawa barat berkibar",neutral
2357,sudah . tapi tetap belum masuk,neutral
2358,"lumayanlah kalau pengen nyobain makan dengan sensasi yang berbeda pakai alas daun begitu , rasanya ya begitu saja , kita pesan terus goreng , tapi bagus nya di sini itu dikasih kuah gratis , kuah rendang di restoran sunda wow sekali",neutral
2359,bni syariah sediakan layanan e collection untuk mahkamah agung,neutral
2360,"jual 268 rak dinding aluminium serbaguna 2susun 31,5 x 14 x 16 cm - magic Jakarta",neutral
2361,anthony genting ditunggu wakil denmark di perempat final,neutral
2362,"saya tidak bisa akses atau lihat transaksi yang masuk di akun tokopedia saya , tapi kalau dari akun lain yang terkoneksi , bisa .",neutral
2363,"dapatkan voucher pulsa rp 25.000 , - untuk dua orang yang beruntung setiap hari nya hanya dengan retweet bniquotes",neutral
2364,kpk siap kawal pembahasan rapbd malut,neutral
2365,minimal driver ini tidak mau pickup barang dari tadi siang . mohon ditindaklanjuti .,neutral
2366,achmad - nurzahedi maju pilgubri 2018 diusung demokrat dan gerindra,neutral
2367,"bukan pelaporan 13591191 , bukan tiket aduan 13591905 , mohon segera di selesaikan",neutral
2368,id : saat nya membuat karya visual 360 derajat dengan samsung ! ikuti langkah mudah di video ini .,neutral
2369,"oke , terima kasih atas tanggapan nya",neutral
2370,kata nya indomie goreng ngeluarin rasa baru,neutral
2371,"mau juga kan , jangan lupa ikutan dan mengikuti ya teman-teman .",neutral
2372,"kalau ada pulsa segudang , akan mengaktifkan wi - fi buat semua orang biar bisa internetan",neutral
2373,persoalan pajak alat berat di kalsel temui titik terang,neutral
2374,ya sudah biarkan anis sandi saja memimpin 2 periode .,neutral
2375,60 ledakan sebabkan puluhan rumah terbakar di as,neutral
2376,terdakwa mantan ketua dpr ri setya novanto mendengarkan pembacaan tanggapan atas eksepsi oleh tim jaksa dalam kasus ktp elektronik .,neutral
